Packet_Size,Protocol,Src_Port,Dst_Port,TCP_Flags,Inter_Arrival_Time
60,6,443,62673,16,0.0009996891021728516
233,6,443,62673,24,0.0010001659393310547
125,6,443,62673,24,0.0010008811950683594
54,6,62673,443,16,0.0
85,6,62673,443,24,0.0009992122650146484
1437,6,443,62674,24,0.0010004043579101562
54,6,62674,443,16,0.0009992122650146484
85,6,443,62674,24,0.0010001659393310547
1113,6,443,62673,24,0.0010056495666503906
85,6,443,62673,24,0.0
60,6,443,62675,16,0.0010027885437011719
357,6,443,62675,24,0.0009961128234863281
54,6,62674,443,16,0.0
54,6,62673,443,16,0.000995635986328125
66,6,443,62399,16,0.0
357,6,443,62675,24,0.0009987354278564453
54,6,62675,443,16,0.0009996891021728516
60,6,443,62676,16,0.0
60,6,443,62676,16,0.0010068416595458984
357,6,443,62676,24,0.0010137557983398438
357,6,443,62676,24,0.0
60,6,443,62675,16,0.0009853839874267578
54,6,62676,443,16,0.0
87,17,51763,443,0,0.0009946823120117188
67,17,443,61615,0,0.0010004043579101562
60,6,443,62678,16,0.00099945068359375
357,6,443,62678,24,0.0010013580322265625
357,6,443,62678,24,0.0009999275207519531
60,6,443,62677,16,0.0
60,6,443,62677,16,0.00099945068359375
357,6,443,62677,24,0.0010006427764892578
357,6,443,62677,24,0.0010068416595458984
54,6,62678,443,16,0.0010013580322265625
54,6,62677,443,16,0.0
797,6,443,62675,24,0.0009949207305908203
797,6,443,62676,24,0.000995635986328125
797,6,443,62677,24,0.0
66,6,62681,443,2,0.0009992122650146484
1288,17,443,61615,0,0.0
1292,17,443,61615,0,0.0010025501251220703
1292,17,443,61615,0,0.0009996891021728516
77,17,61615,443,0,0.0009996891021728516
420,6,62438,443,24,0.0010006427764892578
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0009996891021728516
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0020008087158203125
1292,17,443,61615,0,0.0009999275207519531
73,17,61615,443,0,0.0009999275207519531
1292,17,443,61615,0,0.00099945068359375
73,17,61615,443,0,0.0010213851928710938
73,17,61615,443,0,0.0009922981262207031
1292,17,443,61615,0,0.0009903907775878906
1292,17,443,61615,0,0.0010006427764892578
60,6,443,62679,16,0.0
60,6,443,62679,16,0.0009989738464355469
357,6,443,62679,24,0.0
357,6,443,62679,24,0.0009965896606445312
54,6,62679,443,16,0.0009987354278564453
73,17,61615,443,0,0.0009989738464355469
797,6,443,62678,24,0.0009999275207519531
524,17,443,61615,0,0.0
797,6,443,62679,24,0.0009999275207519531
73,17,61615,443,0,0.0010004043579101562
1287,17,443,61615,0,0.0
1292,17,443,61615,0,0.002001047134399414
72,17,443,51763,0,0.0
1032,6,443,62680,24,0.0009999275207519531
73,17,61615,443,0,0.0010008811950683594
1292,17,443,61615,0,0.0009987354278564453
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.0009987354278564453
73,17,61615,443,0,0.0
1292,17,443,61615,0,0.0010008811950683594
1292,17,443,61615,0,0.0010008811950683594
73,17,61615,443,0,0.0009999275207519531
1292,17,443,61615,0,0.0010001659393310547
73,17,443,61002,0,0.0
1292,17,443,61615,0,0.001001119613647461
1292,17,443,61615,0,0.0020041465759277344
73,17,61615,443,0,0.000995635986328125
73,17,61615,443,0,0.0
81,17,51763,443,0,0.0010001659393310547
1292,17,443,61615,0,0.0010039806365966797
1292,17,443,61615,0,0.0009987354278564453
73,17,61615,443,0,0.002006053924560547
357,17,443,51763,0,0.0009951591491699219
1292,17,443,61615,0,0.0010008811950683594
1274,17,443,52444,0,0.000997781753540039
1274,17,443,52444,0,0.0009958744049072266
1274,17,443,52444,0,0.001001119613647461
767,17,443,52444,0,0.0009996891021728516
122,17,443,52444,0,0.0
84,17,52444,443,0,0.0009992122650146484
1292,17,443,61615,0,0.0009937286376953125
73,17,61615,443,0,0.0010063648223876953
85,17,52444,443,0,0.0009944438934326172
115,17,52444,443,0,0.0010066032409667969
113,17,52444,443,0,0.0010006427764892578
905,17,52444,443,0,0.000997781753540039
1292,17,61002,443,0,0.0009989738464355469
577,17,61002,443,0,0.0010013580322265625
1292,17,443,61615,0,0.0010004043579101562
1292,17,443,61615,0,0.0020003318786621094
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.001020193099975586
1292,17,443,61615,0,0.0009851455688476562
1292,17,443,61615,0,0.0009942054748535156
73,17,61615,443,0,0.0
1292,17,443,61615,0,0.001001119613647461
73,17,61615,443,0,0.0009999275207519531
73,17,61615,443,0,0.0009996891021728516
1292,17,443,61615,0,0.0009996891021728516
73,17,61615,443,0,0.0
87,17,51763,443,0,0.0009992122650146484
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0
73,17,61615,443,0,0.0010001659393310547
1292,17,443,61615,0,0.0009992122650146484
1292,17,443,61615,0,0.0
73,17,61615,443,0,0.00099945068359375
66,6,443,62681,18,0.0010068416595458984
54,6,62681,443,16,0.0
1454,6,62681,443,16,0.00099945068359375
379,6,62681,443,24,0.0019953250885009766
972,17,443,61615,0,0.0
78,17,52444,443,0,0.0009984970092773438
72,17,443,51763,0,0.0009951591491699219
60,6,443,62674,16,0.001007080078125
1285,17,443,61615,0,0.0010046958923339844
73,17,61615,443,0,0.00099945068359375
1292,17,443,61615,0,0.0009953975677490234
1292,17,443,61615,0,0.0009992122650146484
78,17,61615,443,0,0.0
1292,17,443,61615,0,0.0010197162628173828
81,17,51763,443,0,0.000985860824584961
54,6,62679,443,16,0.0009946823120117188
54,6,62680,443,16,0.0
1292,17,443,61615,0,0.0010001659393310547
73,17,61615,443,0,0.001001119613647461
1292,17,443,61615,0,0.0009996891021728516
1292,17,443,61615,0,0.0010008811950683594
73,17,61615,443,0,0.0009992122650146484
1292,17,443,61615,0,0.0009989738464355469
60,6,443,62673,16,0.0
1292,17,443,61615,0,0.0009963512420654297
1292,17,443,61615,0,0.001005411148071289
1292,17,443,61615,0,0.0010037422180175781
73,17,61615,443,0,0.0009989738464355469
74,17,61615,443,0,0.001996278762817383
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0009999275207519531
54,6,62675,443,16,0.0
54,6,62676,443,16,0.0010004043579101562
74,17,61615,443,0,0.0
74,17,61615,443,0,0.0009999275207519531
1292,17,443,61615,0,0.0010006427764892578
1292,17,443,61615,0,0.0010046958923339844
1292,17,443,61615,0,0.0009992122650146484
74,17,61615,443,0,0.0009965896606445312
81,17,443,52444,0,0.0009999275207519531
1292,17,443,61615,0,0.0009996891021728516
154,17,443,52444,0,0.00099945068359375
1292,17,443,61615,0,0.0010194778442382812
74,17,61615,443,0,0.0009908676147460938
314,17,443,52444,0,0.0009930133819580078
76,17,52444,443,0,0.0009961128234863281
76,17,62995,53,0,0.0009999275207519531
1287,17,443,61002,0,0.0
1292,17,443,61002,0,0.0010013580322265625
1292,17,443,61002,0,0.0009984970092773438
1292,17,443,61002,0,0.0010006427764892578
1292,17,443,61002,0,0.0009996891021728516
1292,17,443,61002,0,0.0009996891021728516
1292,17,443,61002,0,0.0
1292,17,443,61002,0,0.0010006427764892578
1292,17,443,61002,0,0.00099945068359375
1292,17,443,61002,0,0.0020008087158203125
510,17,443,61002,0,0.001004934310913086
1286,17,443,61002,0,0.0009992122650146484
79,17,61002,443,0,0.0009965896606445312
1292,17,443,61002,0,0.0010001659393310547
1292,17,443,61615,0,0.0010039806365966797
74,17,61615,443,0,0.0019986629486083984
1292,17,443,61615,0,0.001990795135498047
1292,17,443,61615,0,0.0010247230529785156
74,17,61615,443,0,0.001981019973754883
1292,17,443,61615,0,0.0200040340423584
1292,17,443,61002,0,0.0009891986846923828
1292,17,443,61002,0,0.001007080078125
1292,17,443,61002,0,0.0010042190551757812
1292,17,443,61002,0,0.0009989738464355469
1292,17,443,61002,0,0.0010123252868652344
1292,17,443,61002,0,0.001983642578125
1292,17,443,61615,0,0.001001119613647461
74,17,61615,443,0,0.0010001659393310547
1292,17,443,61615,0,0.0
60,6,443,62681,16,0.0010044574737548828
60,6,443,62681,16,0.000997781753540039
1454,6,443,62681,16,0.0009968280792236328
1454,6,443,62681,16,0.0009999275207519531
1454,6,443,62681,16,0.0009992122650146484
1292,17,443,61002,0,0.0
1292,17,443,61002,0,0.0010008811950683594
54,6,62681,443,16,0.0010001659393310547
74,17,61002,443,0,0.0009996891021728516
54,6,62678,443,16,0.0009949207305908203
54,6,62677,443,16,0.0
1292,17,443,61002,0,0.001005411148071289
1292,17,443,61002,0,0.001004934310913086
977,17,443,61615,0,0.00099945068359375
533,6,443,62681,24,0.0009958744049072266
1292,17,443,61002,0,0.0009999275207519531
1292,17,443,61002,0,0.0009996891021728516
1292,17,443,61002,0,0.0
54,6,62681,443,16,0.0010046958923339844
74,17,61615,443,0,0.0009932518005371094
118,6,62681,443,24,0.0
1292,17,443,61002,0,0.0010023117065429688
146,6,62681,443,24,0.0010139942169189453
1279,6,62681,443,24,0.0009906291961669922
1292,17,443,61002,0,0.0
1292,17,443,61002,0,0.0009949207305908203
1292,17,443,61002,0,0.0010001659393310547
74,17,61002,443,0,0.0009992122650146484
1292,17,443,61002,0,0.0009987354278564453
72,17,443,51763,0,0.0
1292,17,443,61002,0,0.001001596450805664
1292,17,443,61002,0,0.00099945068359375
1292,17,443,61002,0,0.0
1292,17,443,61002,0,0.0009996891021728516
520,17,60313,443,0,0.0010008811950683594
511,17,51321,443,0,0.0009996891021728516
1292,17,443,61002,0,0.0010004043579101562
1292,17,443,61002,0,0.0
1020,17,443,61002,0,0.0009984970092773438
275,17,61002,443,0,0.0009996891021728516
81,17,51763,443,0,0.0
1285,17,443,61615,0,0.0010006427764892578
1292,17,443,61615,0,0.0010008811950683594
74,17,61615,443,0,0.0010001659393310547
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0009996891021728516
74,17,61615,443,0,0.0010013580322265625
1292,17,443,61615,0,0.0
74,17,61615,443,0,0.0009987354278564453
1292,17,443,61615,0,0.0009992122650146484
1292,17,443,61615,0,0.0010004043579101562
1292,17,443,61615,0,0.0
74,17,61615,443,0,0.001001119613647461
1292,17,443,61615,0,0.0010051727294921875
74,17,61615,443,0,0.0009996891021728516
1292,17,443,61615,0,0.0009958744049072266
1292,17,443,61615,0,0.0010139942169189453
1292,17,443,61615,0,0.000990152359008789
544,17,443,61615,0,0.0009944438934326172
74,17,61615,443,0,0.0
74,17,61615,443,0,0.0009992122650146484
1285,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.0009996891021728516
1292,17,443,61615,0,0.0010008811950683594
1292,17,443,61615,0,0.0010008811950683594
1292,17,443,61615,0,0.00099945068359375
79,17,61615,443,0,0.0
74,17,61615,443,0,0.0009992122650146484
74,17,61615,443,0,0.0010025501251220703
74,17,61615,443,0,0.0010004043579101562
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0009982585906982422
1292,17,443,61615,0,0.0010006427764892578
1292,17,443,61615,0,0.0010063648223876953
74,17,61615,443,0,0.0
74,17,61615,443,0,0.0009987354278564453
1292,17,443,61615,0,0.001994609832763672
538,17,443,61615,0,0.0010013580322265625
1285,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0010128021240234375
1292,17,443,61615,0,0.0009920597076416016
1292,17,443,61615,0,0.0009946823120117188
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.001001119613647461
1292,17,443,61615,0,0.000997781753540039
1292,17,443,61615,0,0.029212236404418945
1292,17,443,61615,0,0.002000093460083008
1292,17,443,61615,0,0.0010006427764892578
73,17,443,61002,0,0.0009989738464355469
1292,17,443,61615,0,0.003000974655151367
74,17,61615,443,0,0.001004934310913086
1292,17,443,61615,0,0.0010030269622802734
1292,17,443,61615,0,0.000995635986328125
1292,17,443,61615,0,0.001013040542602539
1284,17,443,61002,0,0.0009961128234863281
1292,17,443,61002,0,0.0009925365447998047
1292,17,443,61002,0,0.00099945068359375
1292,17,443,61002,0,0.0019948482513427734
121,17,53,62995,0,0.0020003318786621094
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.0010044574737548828
1292,17,443,61002,0,0.0009992122650146484
1292,17,443,61002,0,0.0009975433349609375
1292,17,443,61615,0,0.0009982585906982422
1292,17,443,61615,0,0.0010004043579101562
1226,17,443,61615,0,0.00099945068359375
1292,17,443,61002,0,0.001001119613647461
1292,17,443,61002,0,0.0010044574737548828
1292,17,53161,443,0,0.001003265380859375
1292,17,53161,443,0,0.000995635986328125
75,17,61615,443,0,0.0010008811950683594
1292,17,443,61002,0,0.0
1292,17,443,61002,0,0.0010042190551757812
1292,17,443,61002,0,0.00099945068359375
74,17,61002,443,0,0.0009953975677490234
1292,17,443,61002,0,0.0010142326354980469
1292,17,443,61002,0,0.0
1292,17,443,61002,0,0.0009877681732177734
1292,17,443,61002,0,0.0009942054748535156
1292,17,443,61002,0,0.0009996891021728516
60,6,443,62681,16,0.0010004043579101562
233,6,443,62681,24,0.0
116,6,443,62681,24,0.0010001659393310547
1292,17,443,61002,0,0.0009987354278564453
1292,17,443,61002,0,0.0010066032409667969
1292,17,443,61002,0,0.000997781753540039
54,6,62681,443,16,0.0009958744049072266
1292,17,443,61002,0,0.001005411148071289
74,17,61002,443,0,0.00099945068359375
85,6,62681,443,24,0.0
1292,17,443,61002,0,0.0009953975677490234
1292,17,443,61002,0,0.0010004043579101562
1292,17,443,61002,0,0.0010058879852294922
1292,17,443,61002,0,0.000997304916381836
60,6,443,62681,16,0.0
85,6,443,62681,24,0.0009944438934326172
1292,17,443,61002,0,0.0010001659393310547
1292,17,443,61002,0,0.0
1292,17,443,61002,0,0.0020003318786621094
1292,17,443,61002,0,0.0
1454,6,443,62681,16,0.0020008087158203125
1454,6,443,62681,16,0.0010008811950683594
511,6,443,62681,24,0.0010046958923339844
126,6,443,62681,24,0.0009980201721191406
1292,17,443,61002,0,0.0019958019256591797
54,6,62681,443,16,0.0
1292,17,443,61002,0,0.00101470947265625
75,17,61002,443,0,0.0009920597076416016
76,17,61615,443,0,0.0
1292,17,443,61002,0,0.0009925365447998047
1292,17,443,61002,0,0.0009996891021728516
1292,17,443,61002,0,0.0
71,17,443,61002,0,0.0010001659393310547
66,6,443,62400,16,0.0009996891021728516
76,17,61002,443,0,0.0
70,17,443,51321,0,0.0010006427764892578
73,17,443,61002,0,0.0010004043579101562
271,17,61002,443,0,0.0
1274,17,443,49582,0,0.0010066032409667969
1274,17,443,49582,0,0.0009980201721191406
282,17,443,49582,0,0.000995635986328125
254,17,443,61002,0,0.001001119613647461
65,17,443,61002,0,0.0010046958923339844
1274,17,443,53161,0,0.0009996891021728516
1274,17,443,53161,0,0.0009949207305908203
1274,17,443,53161,0,0.0010008811950683594
766,17,443,53161,0,0.0009992122650146484
122,17,443,53161,0,0.0010006427764892578
84,17,53161,443,0,0.0
74,17,51321,443,0,0.0009992122650146484
1172,17,443,60313,0,0.0009999275207519531
318,17,443,60313,0,0.0009987354278564453
77,17,60313,443,0,0.0
85,17,53161,443,0,0.0010001659393310547
81,17,49582,443,0,0.0010001659393310547
115,17,53161,443,0,0.0010182857513427734
114,17,53161,443,0,0.0009899139404296875
861,17,53161,443,0,0.0009930133819580078
80,17,61002,443,0,0.0009999275207519531
71,17,61002,443,0,0.0010004043579101562
68,17,443,61615,0,0.0010001659393310547
1292,17,55508,443,0,0.0
1292,17,55508,443,0,0.0009984970092773438
60,6,443,62681,16,0.0009999275207519531
254,17,443,61002,0,0.0
65,17,443,61002,0,0.0010006427764892578
81,17,443,53161,0,0.0010004043579101562
154,17,443,53161,0,0.0
314,17,443,53161,0,0.00099945068359375
77,17,53161,443,0,0.0010004043579101562
108,6,443,62438,24,0.0
1389,6,62438,443,24,0.0010001659393310547
1292,17,443,51321,0,0.0009992122650146484
1288,17,443,51321,0,0.0
77,17,51321,443,0,0.0010001659393310547
80,17,61002,443,0,0.0010004043579101562
1292,17,443,51321,0,0.0
1292,17,443,51321,0,0.0010001659393310547
73,17,51321,443,0,0.0009999275207519531
1292,17,443,51321,0,0.0009999275207519531
1292,17,443,51321,0,0.0010004043579101562
1292,17,443,51321,0,0.0010013580322265625
73,17,51321,443,0,0.0010042190551757812
1292,17,443,51321,0,0.0009999275207519531
713,17,443,51321,0,0.0009999275207519531
1287,17,443,51321,0,0.00099945068359375
1292,17,443,51321,0,0.0009942054748535156
842,17,443,51321,0,0.0010004043579101562
1287,17,443,51321,0,0.0010347366333007812
73,17,51321,443,0,0.0
73,17,51321,443,0,0.001970052719116211
73,17,51321,443,0,0.0
1292,17,443,51321,0,0.0009958744049072266
90,17,443,53161,0,0.0010051727294921875
1292,17,443,51321,0,0.0009999275207519531
73,17,51321,443,0,0.0
1292,17,443,51321,0,0.0009999275207519531
73,17,51321,443,0,0.0009987354278564453
314,17,443,53161,0,0.0009953975677490234
90,17,443,53161,0,0.0
80,17,53161,443,0,0.0010001659393310547
82,17,443,55508,0,0.0009996891021728516
539,17,443,51321,0,0.0010001659393310547
90,17,443,49582,0,0.0
1292,17,443,55508,0,0.0009996891021728516
1292,17,443,55508,0,0.001001119613647461
1292,17,443,55508,0,0.0010051727294921875
1292,17,55508,443,0,0.0
1292,17,443,55508,0,0.0010044574737548828
1292,17,443,55508,0,0.0009942054748535156
81,17,55508,443,0,0.0009958744049072266
1292,17,443,55508,0,0.0010008811950683594
492,17,61002,443,0,0.0
82,17,55508,443,0,0.0009996891021728516
77,17,53161,443,0,0.0009996891021728516
74,17,51321,443,0,0.0
73,17,443,61002,0,0.0009989738464355469
66,17,443,60313,0,0.0010018348693847656
1274,17,443,52444,0,0.0010306835174560547
1274,17,443,52444,0,0.0009832382202148438
76,17,52444,443,0,0.0009889602661132812
1274,17,443,52444,0,0.0010025501251220703
1146,17,443,52444,0,0.0009968280792236328
1274,17,443,52444,0,0.0009980201721191406
1274,17,443,52444,0,0.0
1114,17,443,52444,0,0.0009982585906982422
80,17,52444,443,0,0.0009992122650146484
76,17,52444,443,0,0.0010006427764892578
1274,17,443,52444,0,0.0009996891021728516
1274,17,443,52444,0,0.0010001659393310547
602,17,443,52444,0,0.0
76,17,52444,443,0,0.0009999275207519531
76,17,52444,443,0,0.0009999275207519531
68,17,443,61002,0,0.0
253,17,443,61002,0,0.0009996891021728516
80,17,61002,443,0,0.0009999275207519531
65,17,443,61002,0,0.0010013580322265625
905,17,443,55508,0,0.0
66,17,443,51321,0,0.0009996891021728516
210,17,55508,443,0,0.0009992122650146484
1288,17,55508,443,0,0.0010001659393310547
1292,17,55508,443,0,0.0009996891021728516
1242,17,55508,443,0,0.0
92,17,55508,443,0,0.0010004043579101562
83,17,55508,443,0,0.0010013580322265625
90,17,443,53161,0,0.0009996891021728516
75,17,61002,443,0,0.0010013580322265625
68,17,443,61002,0,0.00099945068359375
71,17,61002,443,0,0.0009996891021728516
90,17,443,52444,0,0.0009996891021728516
1043,17,443,55508,0,0.0010187625885009766
163,17,443,55508,0,0.0009889602661132812
73,17,55508,443,0,0.0
1292,17,64897,443,0,0.0009908676147460938
1292,17,64897,443,0,0.0009999275207519531
128,17,61615,443,0,0.001001119613647461
71,17,61002,443,0,0.0
65,17,443,55508,0,0.0009992122650146484
65,17,443,55508,0,0.0009999275207519531
73,17,443,61002,0,0.0010008811950683594
69,17,443,55508,0,0.0009996891021728516
75,17,61002,443,0,0.0
74,17,55508,443,0,0.0020003318786621094
68,17,443,61002,0,0.0009999275207519531
253,17,443,61002,0,0.0010004043579101562
65,17,443,61002,0,0.0009996891021728516
82,17,443,64897,0,0.0010008811950683594
1292,17,443,64897,0,0.0010001659393310547
1292,17,443,64897,0,0.0009980201721191406
1292,17,443,64897,0,0.0010006427764892578
1292,17,443,64897,0,0.0
1292,17,443,64897,0,0.0010004043579101562
1272,17,443,64897,0,0.00099945068359375
339,17,443,55508,0,0.00099945068359375
63,17,443,55508,0,0.0
1292,17,64897,443,0,0.0010008811950683594
81,17,64897,443,0,0.0010001659393310547
209,17,64897,443,0,0.0
77,17,55508,443,0,0.0010142326354980469
1288,17,64897,443,0,0.0009911060333251953
177,17,64897,443,0,0.0009937286376953125
80,17,61002,443,0,0.0
72,17,443,61615,0,0.0010013580322265625
68,17,443,61002,0,0.0009996891021728516
75,17,61615,443,0,0.001001119613647461
68,17,443,61002,0,0.0010039806365966797
1288,17,443,61615,0,0.0010039806365966797
1292,17,443,61615,0,0.0
508,6,443,62438,24,0.000995635986328125
1292,17,443,61615,0,0.001001119613647461
1292,17,443,61615,0,0.001003265380859375
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0009937286376953125
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0009963512420654297
1292,17,443,61615,0,0.0010008811950683594
1292,17,443,61615,0,0.0009996891021728516
278,17,443,61615,0,0.0010001659393310547
78,17,61615,443,0,0.0009999275207519531
1287,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0010058879852294922
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0009951591491699219
1292,17,443,61615,0,0.0010051727294921875
1292,17,443,61615,0,0.0010042190551757812
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.000995635986328125
1292,17,443,61615,0,0.0009949207305908203
1292,17,443,61615,0,0.0010218620300292969
1292,17,443,61615,0,0.0009851455688476562
1292,17,443,61615,0,0.0009927749633789062
1004,17,443,64897,0,0.0010004043579101562
163,17,443,64897,0,0.0
1292,17,443,61615,0,0.0009992122650146484
1292,17,443,61615,0,0.0009996891021728516
1292,17,443,61615,0,0.0010013580322265625
1292,17,443,61615,0,0.0009987354278564453
65,17,443,64897,0,0.0
1292,17,443,61615,0,0.0010006427764892578
1292,17,443,61615,0,0.0010001659393310547
74,17,61615,443,0,0.001001119613647461
74,17,61615,443,0,0.0010056495666503906
73,17,64897,443,0,0.001993417739868164
1292,17,443,61615,0,0.0010061264038085938
1292,17,443,61615,0,0.0010025501251220703
1292,17,443,61615,0,0.0009961128234863281
1292,17,443,61615,0,0.0009963512420654297
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0009989738464355469
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.002001047134399414
994,17,443,61615,0,0.0009989738464355469
75,17,61615,443,0,0.001997232437133789
70,17,443,64897,0,0.0010013580322265625
66,17,443,55508,0,0.0
68,17,443,61002,0,0.0020067691802978516
1285,17,443,61615,0,0.0009984970092773438
1292,17,443,61615,0,0.000997304916381836
1292,17,443,61615,0,0.00099945068359375
1292,17,443,61615,0,0.0010046958923339844
1292,17,443,61615,0,0.0009996891021728516
1292,17,443,61615,0,0.0009953975677490234
1292,17,443,61615,0,0.0009996891021728516
1292,17,443,61615,0,0.0010004043579101562
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.0010046958923339844
1292,17,443,61615,0,0.0009996891021728516
74,17,61615,443,0,0.0
1292,17,443,61615,0,0.0009944438934326172
1292,17,443,61615,0,0.0010008811950683594
531,17,443,61615,0,0.0010058879852294922
1285,17,443,61615,0,0.0010030269622802734
74,17,64897,443,0,0.0009987354278564453
1292,17,443,61615,0,0.0009922981262207031
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.0010006427764892578
1292,17,443,61615,0,0.0010066032409667969
1292,17,443,61615,0,0.0009970664978027344
74,17,61615,443,0,0.0010006427764892578
54,6,62438,443,16,0.0010347366333007812
1292,17,443,61615,0,0.0009706020355224609
1292,17,443,61615,0,0.0009942054748535156
1292,17,443,61615,0,0.0009953975677490234
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0010004043579101562
1292,17,443,61615,0,0.0009999275207519531
538,17,443,61615,0,0.0009992122650146484
75,17,61615,443,0,0.0009992122650146484
1285,17,443,61615,0,0.001001596450805664
1292,17,443,61615,0,0.0010006427764892578
1292,17,443,61615,0,0.0010046958923339844
1292,17,443,61615,0,0.0010035037994384766
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0009958744049072266
1292,17,443,61615,0,0.0010006427764892578
1292,17,443,61615,0,0.0009982585906982422
1292,17,443,61615,0,0.0009913444519042969
1292,17,443,61615,0,0.001005411148071289
1292,17,443,61615,0,0.0010001659393310547
1292,17,443,61615,0,0.0009953975677490234
75,17,61615,443,0,0.0010042190551757812
1292,17,443,61615,0,0.0010170936584472656
538,17,443,61615,0,0.0
1285,17,443,61615,0,0.0009899139404296875
1292,17,443,61615,0,0.0009975433349609375
1292,17,443,61615,0,0.0009992122650146484
1292,17,443,61615,0,0.001001119613647461
1292,17,443,61615,0,0.0009987354278564453
1292,17,443,61615,0,0.0009963512420654297
1292,17,443,61615,0,0.0010051727294921875
1292,17,443,61615,0,0.00099945068359375
75,17,61615,443,0,0.000993490219116211
1292,17,443,61615,0,0.0010066032409667969
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0009949207305908203
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0009999275207519531
538,17,443,61615,0,0.0010006427764892578
75,17,61615,443,0,0.0010044574737548828
1285,17,443,61615,0,0.0009992122650146484
1292,17,443,61615,0,0.0
1292,17,443,61615,0,0.0009961128234863281
1292,17,443,61615,0,0.0009999275207519531
1292,17,443,61615,0,0.0010051727294921875
1292,17,443,61615,0,0.0010027885437011719
1292,17,443,61615,0,0.0009930133819580078
1292,17,443,61615,0,0.0010085105895996094
1292,17,443,61615,0,0.0009949207305908203
1292,17,443,61615,0,0.0009965896606445312
1292,17,443,61615,0,0.0010058879852294922
1292,17,443,61615,0,0.0009975433349609375
1292,17,443,61615,0,0.0010304450988769531
1292,17,443,61615,0,0.0009722709655761719
1292,17,443,61615,0,0.0009930133819580078
75,17,61615,443,0,0.0009946823120117188
1292,17,443,61615,0,0.001005411148071289
1292,17,443,61615,0,0.0009996891021728516
1180,17,443,61615,0,0.0010056495666503906
76,17,61615,443,0,0.0009989738464355469
1292,17,59839,443,0,0.0010020732879638672
271,17,59839,443,0,0.0010023117065429688
1066,17,64201,443,0,0.0009946823120117188
988,17,53413,443,0,0.0010013580322265625
1288,17,443,64897,0,0.0010046958923339844
414,17,443,64897,0,0.00099945068359375
254,17,443,64897,0,0.0009961128234863281
77,17,64897,443,0,0.000995635986328125
69,17,443,59839,0,0.0010044574737548828
74,17,64897,443,0,0.0019948482513427734
70,17,443,64201,0,0.0009944438934326172
74,17,59839,443,0,0.0010051727294921875
75,17,64201,443,0,0.0009951591491699219
70,17,443,53413,0,0.001001596450805664
1292,17,443,59839,0,0.0010285377502441406
415,17,443,59839,0,0.0009818077087402344
128,17,443,59839,0,0.0009865760803222656
73,17,59839,443,0,0.0
89,17,59839,443,0,0.0020067691802978516
1292,17,64201,443,0,0.0010004043579101562
438,17,64201,443,0,0.002000570297241211
64,17,443,59839,0,0.0010037422180175781
508,6,443,62438,24,0.00099945068359375
66,6,62438,443,16,0.0010008811950683594
66,17,443,64897,0,0.0009989738464355469
74,17,53413,443,0,0.0009961128234863281
74,17,59839,443,0,0.0009999275207519531
71,17,443,59839,0,0.0009996891021728516
797,17,64897,443,0,0.0
74,17,59839,443,0,0.0009999275207519531
1292,17,51812,443,0,0.0009999275207519531
1292,17,51812,443,0,0.001004934310913086
70,17,443,64201,0,0.0010039806365966797
155,17,443,53413,0,0.0009949207305908203
64,17,443,53413,0,0.0009999275207519531
77,17,53413,443,0,0.0009968280792236328
1292,17,59839,443,0,0.001005411148071289
